mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__scale_pos_weight,param_model__reg_lambda,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6482444763183594,0.007911817440351434,0.045357465744018555,0.0058854254751498514,0.7,1.0,10,250,5,4,0.1,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.1, ""model__max_depth"": 4, ""model__min_child_weight"": 5, ""model__n_estimators"": 250, ""model__reg_lambda"": 10, ""model__scale_pos_weight"": 1.0, ""model__subsample"": 0.7}",0.8723262575305282,0.8232661419050813,0.8220733553656517,0.8401661673011749,0.8673301519417653,0.8450324148088402,0.021291840424011714,22
0.3504655361175537,0.01141198320968885,0.04207525253295898,0.004934766803276419,1.0,1.0,10,150,1,2,0.05,0.85,"{""model__colsample_bytree"": 0.85, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 150, ""model__reg_lambda"": 10, ""model__scale_pos_weight"": 1.0, ""model__subsample"": 1.0}",0.8548817024182426,0.829024954986995,0.823778861032034,0.830988723760437,0.8526800786279154,0.8382708641651249,0.012900232316662045,26
1.0589248180389403,0.007499409473832022,0.047465848922729495,0.0032186862427916623,0.7,2.11137162954279,1,350,5,5,0.08,1.0,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 5, ""model__min_child_weight"": 5, ""model__n_estimators"": 350, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 2.11137162954279, ""model__subsample"": 0.7}",0.8599933902841321,0.8246794370634253,0.8042731678167034,0.8325214504286114,0.8593070569375193,0.8361549005060782,0.021286751947115636,29
1.186453151702881,0.0159705340950088,0.05178608894348145,0.004126467219636406,1.0,2.5336459554513477,10,500,3,4,0.08,1.0,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 4, ""model__min_child_weight"": 3, ""model__n_estimators"": 500, ""model__reg_lambda"": 10, ""model__scale_pos_weight"": 2.5336459554513477, ""model__subsample"": 1.0}",0.8773982866697858,0.8432492816153303,0.8206195376426635,0.8403418112716495,0.862169927463246,0.8487557689325351,0.019458145177311377,12
0.44443750381469727,0.00519066328575336,0.04235224723815918,0.005841765905747043,1.0,2.5336459554513477,1,150,3,4,0.05,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.05, ""model__max_depth"": 4, ""model__min_child_weight"": 3, ""model__n_estimators"": 150, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 2.5336459554513477, ""model__subsample"": 1.0}",0.8729843471057339,0.840566463214018,0.8239516222114036,0.8401800388675439,0.863077759607818,0.8481520462013036,0.017585076516063364,14
0.45268945693969725,0.009381474030237825,0.04686298370361328,0.004438286850762493,0.7,2.5336459554513477,1,250,3,2,0.02,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.02, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 250, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 2.5336459554513477, ""model__subsample"": 0.7}",0.858097515324483,0.8248618735362362,0.825499962699345,0.8335235352472239,0.8475654960283491,0.8379096765671274,0.012994368634543386,28
0.723461103439331,0.01589726214996415,0.03848719596862793,0.0052978138038873475,1.0,1.0,1,500,1,2,0.1,1.0,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 500, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 1.0, ""model__subsample"": 1.0}",0.8787040996224716,0.8438003040312385,0.8258115762972142,0.84520630605099,0.8621626591666282,0.8511369890337086,0.01795487379980051,6
0.9690936088562012,0.021974881497119056,0.035276603698730466,0.0010342854227995192,1.0,1.689097303634232,5,500,5,4,0.05,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.05, ""model__max_depth"": 4, ""model__min_child_weight"": 5, ""model__n_estimators"": 500, ""model__reg_lambda"": 5, ""model__scale_pos_weight"": 1.689097303634232, ""model__subsample"": 1.0}",0.8773857128575399,0.8394783203194662,0.8271353500601388,0.8467285789809796,0.8655184210049832,0.8512492766446217,0.018039929901113156,5
0.30181164741516114,0.009481444719727599,0.04878420829772949,0.0036852035695642852,0.7,1.689097303634232,10,150,3,2,0.05,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 150, ""model__reg_lambda"": 10, ""model__scale_pos_weight"": 1.689097303634232, ""model__subsample"": 0.7}",0.8520713731989286,0.8284040377080453,0.825574664878328,0.8323183121359643,0.8528458708526869,0.8382428517547906,0.011805605129623501,27
0.8383265972137451,0.04995479665081672,0.024041509628295897,0.0004833305408211975,0.85,2.11137162954279,1,500,5,4,0.02,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.02, ""model__max_depth"": 4, ""model__min_child_weight"": 5, ""model__n_estimators"": 500, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 2.11137162954279, ""model__subsample"": 0.85}",0.8737413609033632,0.8381368171417491,0.8280021894882889,0.8439335483331378,0.8639043741183772,0.8495436579969832,0.016836764580600235,9
